C_ID,R_ID,R_Date,R_Time
120000776,923139,07-06-2017,10:30
120000777,793809,07-06-2017,10:45
120000778,612648,07-06-2017,11:00
120000779,912001,08-06-2017,11:15
120000780,145419,08-06-2017,11:30
120000781,461672,08-06-2017,11:45
120000782,544536,08-06-2017,12:00
120000783,217553,08-06-2017,12:15
120000784,430820,09-06-2017,12:30
120000785,799535,09-06-2017,12:45
120000786,881515,09-06-2017,13:00
120000787,879225,09-06-2017,13:15
120000788,578122,09-06-2017,13:30
120000789,600967,09-06-2017,13:45
120000790,879711,09-06-2017,14:00
120000791,807551,09-06-2017,14:15
120000792,316780,09-06-2017,14:30
120000793,609845,09-06-2017,14:45
120000794,559764,10-06-2017,15:00
120000795,946931,10-06-2017,15:15
120000796,888353,10-06-2017,15:30
120000797,696390,10-06-2017,15:45
120000798,421594,11-06-2017,16:00
120000799,157817,11-06-2017,16:15
120000800,382916,11-06-2017,16:30
120000801,326617,11-06-2017,16:45
120000802,995962,11-06-2017,17:00
120000803,709637,11-06-2017,09:00
120000804,914622,11-06-2017,09:00
120000805,245943,12-06-2017,09:15
120000806,426288,12-06-2017,09:30
120000807,624934,12-06-2017,09:45
120000808,360379,12-06-2017,10:00
120000809,650850,12-06-2017,10:15
120000810,571630,12-06-2017,10:30
120000811,639193,13-06-2017,10:45
120000812,955585,13-06-2017,11:00
120000813,484965,13-06-2017,11:15
120000814,693509,14-06-2017,11:30
120000815,600630,14-06-2017,11:45
120000816,685144,14-06-2017,12:00
120000817,799303,14-06-2017,12:15
120000818,320918,14-06-2017,12:30
120000819,299882,15-06-2017,12:45
120000820,399491,15-06-2017,13:00
120000821,848798,15-06-2017,13:15
120000822,749390,15-06-2017,13:30
120000823,260908,15-06-2017,13:45
120000824,679738,16-06-2017,14:00
120000825,247346,16-06-2017,14:15
120000826,747205,16-06-2017,14:30
120000827,695151,16-06-2017,14:45
120000828,505474,16-06-2017,15:00
120000829,803643,17-06-2017,15:15
120000830,650791,17-06-2017,15:30
120000831,984432,18-06-2017,15:45
120000832,107252,18-06-2017,16:00
120000833,388246,18-06-2017,16:15
120000834,671513,19-06-2017,16:30
120000835,896407,19-06-2017,16:45
120000836,905003,19-06-2017,17:00
120000837,975976,19-06-2017,09:00
120000838,239548,19-06-2017,09:00
120000839,354995,19-06-2017,09:15
120000840,545030,20-06-2017,09:30
120000841,859556,20-06-2017,09:45
120000842,732513,21-06-2017,10:00
120000843,619982,21-06-2017,10:15
120000844,996366,21-06-2017,10:30
120000845,404407,21-06-2017,10:45
120000846,283213,22-06-2017,11:00
120000847,979334,22-06-2017,11:15
120000848,393848,22-06-2017,11:30
120000849,665400,22-06-2017,11:45
120000850,705825,23-06-2017,12:00
120000851,883040,23-06-2017,12:15
120000852,602615,23-06-2017,12:30
120000853,970258,23-06-2017,12:45
120000854,598450,23-06-2017,13:00
120000855,226976,24-06-2017,13:15
120000856,246458,24-06-2017,13:30
120000857,485201,24-06-2017,13:45
120000858,856062,24-06-2017,14:00
120000859,169604,24-06-2017,14:15
120000860,529321,24-06-2017,14:30
120000861,821293,25-06-2017,14:45
120000862,540270,25-06-2017,15:00
120000863,895702,25-06-2017,15:15
120000864,607592,25-06-2017,15:30
120000865,935123,25-06-2017,15:45
120000866,478063,26-06-2017,16:00
120000867,989798,26-06-2017,16:15
120000868,835338,26-06-2017,16:30
120000869,643193,27-06-2017,16:45
120000870,680019,27-06-2017,17:00
120000871,444038,27-06-2017,09:00
120000872,555471,27-06-2017,09:00
120000873,438344,27-06-2017,09:15
120000874,385475,27-06-2017,09:30
120000875,838876,28-06-2017,09:45
120000876,923139,28-06-2017,10:00
120000877,793809,28-06-2017,10:15
120000878,612648,28-06-2017,10:30
120000879,912001,28-06-2017,10:45
120000880,145419,29-06-2017,11:00
120000881,461672,29-06-2017,11:15
120000882,544536,30-06-2017,11:30
120000883,217553,01-07-2017,11:45
120000884,430820,01-07-2017,12:00
120000885,799535,01-07-2017,12:15
120000886,881515,02-07-2017,12:30
120000887,879225,02-07-2017,12:45
120000888,578122,02-07-2017,13:00
120000889,600967,02-07-2017,13:15
120000890,879711,02-07-2017,13:30
120000891,807551,02-07-2017,13:45
120000892,316780,03-07-2017,14:00
120000893,609845,03-07-2017,14:15
120000894,559764,04-07-2017,14:30
120000895,946931,04-07-2017,14:45
120000896,888353,04-07-2017,15:00
120000897,696390,04-07-2017,15:15
120000898,421594,04-07-2017,15:30
120000899,157817,04-07-2017,15:45
120000900,382916,04-07-2017,16:00
120000901,326617,05-07-2017,16:15
120000902,995962,05-07-2017,16:30
120000903,709637,06-07-2017,16:45
120000904,914622,06-07-2017,17:00
120000905,245943,06-07-2017,09:00
120000906,426288,06-07-2017,09:00
120000907,624934,07-07-2017,09:15
120000908,360379,07-07-2017,09:30
120000909,650850,07-07-2017,09:45
120000910,571630,08-07-2017,10:00
120000911,639193,08-07-2017,10:15
120000912,955585,08-07-2017,10:30
120000913,484965,08-07-2017,10:45
120000914,693509,08-07-2017,11:00
120000915,600630,09-07-2017,11:15
120000916,685144,09-07-2017,11:30
120000917,799303,09-07-2017,11:45
120000918,320918,09-07-2017,12:00
120000919,299882,09-07-2017,12:15
120000920,399491,09-07-2017,12:30
120000921,848798,09-07-2017,12:45
120000922,749390,09-07-2017,13:00
120000923,260908,09-07-2017,13:15
120000924,679738,10-07-2017,13:30
120000925,247346,10-07-2017,13:45
120000926,747205,10-07-2017,14:00
120000927,695151,11-07-2017,14:15
120000928,505474,11-07-2017,14:30
120000929,803643,12-07-2017,14:45
120000930,650791,12-07-2017,15:00
120000931,984432,13-07-2017,15:15
120000932,107252,13-07-2017,15:30
120000933,388246,13-07-2017,15:45
120000934,671513,13-07-2017,16:00
120000935,896407,13-07-2017,16:15
120000936,905003,13-07-2017,16:30
120000937,975976,13-07-2017,16:45
120000938,239548,13-07-2017,17:00
120000939,354995,14-07-2017,09:00
120000940,545030,14-07-2017,09:00
120000941,859556,14-07-2017,09:15
120000942,732513,14-07-2017,09:30
120000943,619982,14-07-2017,09:45
120000944,996366,14-07-2017,10:00
120000945,404407,14-07-2017,10:15
120000946,283213,14-07-2017,10:30
120000947,979334,15-07-2017,10:45
120000948,393848,15-07-2017,11:00
120000949,665400,15-07-2017,11:15
120000950,705825,15-07-2017,11:30
120000951,883040,15-07-2017,11:45
120000952,602615,15-07-2017,12:00
120000953,970258,16-07-2017,12:15
120000954,598450,16-07-2017,12:30
120000955,226976,16-07-2017,12:45
120000956,246458,16-07-2017,13:00
120000957,485201,16-07-2017,13:15
120000958,856062,16-07-2017,13:30
120000959,169604,16-07-2017,13:45
120000960,529321,16-07-2017,14:00
120000961,821293,16-07-2017,14:15
120000962,540270,16-07-2017,14:30
120000963,895702,17-07-2017,14:45
120000964,607592,17-07-2017,15:00
120000965,935123,17-07-2017,15:15
120000966,478063,18-07-2017,15:30
120000967,989798,18-07-2017,15:45
120000968,835338,18-07-2017,16:00
120000969,643193,18-07-2017,16:15
120000970,680019,18-07-2017,16:30
120000971,444038,19-07-2017,16:45
120000972,555471,19-07-2017,17:00
120000973,438344,19-07-2017,09:00
120000974,385475,21-07-2017,09:00
120000975,838876,21-07-2017,09:15
120000976,923139,21-07-2017,09:30
120000977,793809,21-07-2017,09:45
120000978,612648,21-07-2017,10:00
120000979,912001,21-07-2017,10:15
120000980,145419,21-07-2017,10:30
120000981,461672,21-07-2017,10:45
120000982,544536,21-07-2017,11:00
120000983,217553,22-07-2017,11:15
120000984,430820,22-07-2017,11:30
120000985,799535,22-07-2017,11:45
120000986,881515,22-07-2017,12:00
120000987,879225,22-07-2017,12:15
120000988,578122,22-07-2017,12:30
120000989,600967,23-07-2017,12:45
120000990,879711,23-07-2017,13:00
120000991,807551,23-07-2017,13:15
120000992,316780,23-07-2017,13:30
120000993,609845,23-07-2017,13:45
120000994,559764,23-07-2017,14:00
120000995,946931,23-07-2017,14:15
120000996,888353,23-07-2017,14:30
120000997,696390,24-07-2017,14:45
120000998,421594,24-07-2017,15:00
120000999,157817,24-07-2017,15:15
120001000,382916,24-07-2017,16:45
120001001,326617,24-07-2017,09:45
120001002,995962,24-07-2017,11:45
120001003,709637,25-07-2017,16:00
120001004,914622,25-07-2017,12:45
120001005,245943,25-07-2017,09:00
120001006,426288,26-07-2017,14:45
120001007,624934,26-07-2017,13:15
120001008,360379,26-07-2017,15:30
120001009,650850,26-07-2017,14:30
120001010,571630,26-07-2017,16:30
120001011,639193,26-07-2017,09:15
120001012,955585,26-07-2017,12:30
120001013,484965,26-07-2017,15:00
120001014,693509,27-07-2017,13:30
120001015,600630,27-07-2017,12:00
120001016,685144,27-07-2017,15:45
120001017,799303,27-07-2017,17:00
120001018,320918,28-07-2017,11:00
120001019,299882,28-07-2017,10:00
120001020,399491,28-07-2017,14:00
120001021,848798,28-07-2017,11:15
120001022,749390,28-07-2017,10:30
120001023,260908,28-07-2017,14:15
120001024,679738,29-07-2017,12:15
120001025,247346,29-07-2017,13:45
120001026,747205,29-07-2017,11:30
120001027,695151,29-07-2017,09:30
120001028,505474,29-07-2017,10:15
120001029,803643,29-07-2017,14:00
120001030,650791,29-07-2017,17:00
120001031,984432,30-07-2017,11:00
120001032,107252,30-07-2017,13:45
120001033,388246,30-07-2017,14:30
120001034,671513,30-07-2017,09:00
120001035,896407,31-07-2017,09:15
120001036,905003,31-07-2017,14:45
120001037,975976,31-07-2017,11:15
120001038,239548,31-07-2017,15:15
120001039,354995,31-07-2017,16:30
120001040,545030,31-07-2017,11:30
120001041,859556,01-08-2017,10:30
120001042,732513,01-08-2017,11:45
120001043,619982,01-08-2017,15:00
120001044,996366,01-08-2017,16:00
120001045,404407,01-08-2017,16:45
120001046,283213,02-08-2017,10:00
120001047,979334,03-08-2017,12:45
120001048,393848,03-08-2017,10:15
120001049,665400,03-08-2017,13:15
120001050,705825,03-08-2017,12:30
120001051,883040,03-08-2017,14:15
120001052,602615,04-08-2017,15:30
120001053,970258,04-08-2017,15:45
120001054,598450,04-08-2017,09:30
120001055,226976,04-08-2017,13:30
120001056,246458,04-08-2017,12:15
120001057,485201,04-08-2017,09:45
120001058,856062,05-08-2017,12:00
120001059,169604,05-08-2017,10:15
120001060,529321,06-08-2017,14:00
120001061,821293,06-08-2017,11:30
120001062,540270,06-08-2017,13:15
120001063,895702,06-08-2017,09:15
120001064,607592,06-08-2017,15:45
120001065,935123,07-08-2017,10:00
120001066,478063,07-08-2017,16:30
120001067,989798,07-08-2017,16:45
120001068,835338,07-08-2017,13:30
120001069,643193,07-08-2017,09:00
120001070,680019,07-08-2017,09:15
120001071,444038,07-08-2017,09:30
120001072,555471,08-08-2017,09:45
120001073,438344,08-08-2017,10:00
120001074,385475,08-08-2017,10:15
120001075,838876,09-08-2017,10:30
120001076,923139,09-08-2017,10:45
120001077,793809,09-08-2017,11:00
120001078,612648,09-08-2017,11:15
120001079,912001,09-08-2017,11:30
120001080,145419,09-08-2017,11:45
120001081,461672,09-08-2017,12:00
120001082,544536,10-08-2017,12:15
120001083,217553,10-08-2017,12:30
120001084,430820,10-08-2017,12:45
120001085,799535,10-08-2017,13:00
120001086,881515,10-08-2017,13:15
120001087,879225,10-08-2017,13:30
120001088,578122,11-08-2017,13:45
120001089,600967,11-08-2017,14:00
120001090,879711,11-08-2017,14:15
120001091,807551,11-08-2017,14:30
120001092,316780,11-08-2017,14:45
120001093,609845,11-08-2017,15:00
120001094,559764,11-08-2017,15:15
120001095,946931,11-08-2017,15:30
120001096,888353,12-08-2017,15:45
120001097,696390,13-08-2017,16:00
120001098,421594,13-08-2017,16:15
120001099,157817,13-08-2017,16:30
120001100,382916,14-08-2017,16:45
120001101,326617,14-08-2017,17:00
120001102,995962,14-08-2017,09:00
120001103,709637,15-08-2017,09:15
120001104,914622,15-08-2017,09:30
120001105,245943,15-08-2017,09:45
120001106,426288,15-08-2017,10:00
120001107,624934,16-08-2017,10:15
120001108,360379,16-08-2017,10:30
120001109,650850,16-08-2017,10:45
120001110,571630,16-08-2017,11:00
120001111,639193,16-08-2017,11:15
120001112,955585,16-08-2017,11:30
120001113,484965,16-08-2017,11:45
120001114,693509,17-08-2017,12:00
120001115,600630,17-08-2017,12:15
120001116,685144,17-08-2017,12:30
120001117,799303,17-08-2017,12:45
120001118,320918,17-08-2017,13:00
120001119,299882,18-08-2017,13:15
120001120,399491,18-08-2017,13:30
120001121,848798,18-08-2017,13:45
120001122,749390,18-08-2017,14:00
120001123,260908,18-08-2017,14:15
120001124,679738,18-08-2017,14:30
120001125,247346,18-08-2017,14:45
120001126,747205,19-08-2017,15:00
120001127,695151,19-08-2017,15:15
120001128,505474,19-08-2017,15:30
120001129,803643,19-08-2017,15:45
120001130,650791,19-08-2017,16:00
120001131,984432,19-08-2017,16:15
120001132,107252,20-08-2017,16:30
120001133,388246,20-08-2017,16:45
120001134,671513,21-08-2017,17:00
120001135,896407,21-08-2017,09:00
120001136,905003,21-08-2017,09:15
120001137,975976,22-08-2017,09:30
120001138,239548,22-08-2017,09:45
120001139,354995,22-08-2017,10:00
120001140,545030,22-08-2017,10:15
120001141,859556,23-08-2017,10:30
120001142,732513,23-08-2017,10:45
120001143,619982,23-08-2017,11:00
120001144,996366,23-08-2017,11:15
120001145,404407,23-08-2017,11:30
120001146,283213,24-08-2017,11:45
120001147,979334,24-08-2017,12:00
120001148,393848,24-08-2017,12:15
120001149,665400,24-08-2017,12:30
120001150,705825,24-08-2017,12:45
120001151,883040,24-08-2017,13:00
120001152,602615,25-08-2017,13:15
120001153,970258,25-08-2017,13:30
120001154,598450,25-08-2017,13:45
120001155,226976,26-08-2017,14:00
120001156,246458,26-08-2017,14:15
120001157,485201,26-08-2017,14:30
120001158,856062,27-08-2017,14:45
120001159,169604,27-08-2017,15:00
120001160,529321,27-08-2017,15:15
120001161,821293,27-08-2017,15:30
120001162,540270,27-08-2017,15:45
120001163,895702,27-08-2017,16:00
120001164,607592,27-08-2017,16:15
120001165,935123,27-08-2017,16:30
120001166,478063,28-08-2017,16:45
120001167,989798,28-08-2017,17:00
120001168,835338,29-08-2017,09:00
120001169,643193,29-08-2017,09:15
120001170,680019,30-08-2017,09:30
120001171,444038,30-08-2017,09:45
120001172,555471,30-08-2017,10:00
120001173,438344,30-08-2017,10:15
120001174,385475,30-08-2017,10:30
120001175,838876,31-08-2017,10:45
120001176,923139,31-08-2017,11:00
120001177,793809,31-08-2017,11:15
120001178,612648,31-08-2017,11:30
120001179,912001,31-08-2017,11:45
120001180,145419,31-08-2017,12:00
120001181,461672,01-09-2017,12:15
120001182,544536,01-09-2017,12:30
120001183,217553,02-09-2017,12:45
120001184,430820,02-09-2017,13:00
120001185,799535,02-09-2017,13:15
120001186,881515,02-09-2017,13:30
120001187,879225,02-09-2017,13:45
120001188,578122,03-09-2017,14:00
120001189,600967,04-09-2017,14:15
120001190,879711,04-09-2017,14:30
120001191,807551,04-09-2017,14:45
120001192,316780,04-09-2017,15:00
120001193,609845,04-09-2017,15:15
120001194,559764,04-09-2017,15:30
120001195,946931,04-09-2017,15:45
120001196,888353,04-09-2017,16:00
120001197,696390,04-09-2017,16:15
120001198,421594,05-09-2017,16:30
120001199,157817,05-09-2017,16:45
120001200,382916,05-09-2017,17:00
120001201,326617,05-09-2017,09:00
120001202,995962,05-09-2017,09:15
120001203,709637,06-09-2017,09:30
120001204,914622,06-09-2017,09:45
120001205,245943,06-09-2017,10:00
120001206,426288,06-09-2017,10:15
120001207,624934,06-09-2017,10:30
120001208,360379,07-09-2017,10:45
120001209,650850,07-09-2017,11:00
120001210,571630,07-09-2017,11:15
120001211,639193,08-09-2017,11:30
120001212,955585,08-09-2017,11:45
120001213,484965,08-09-2017,12:00
120001214,693509,08-09-2017,12:15
120001215,600630,09-09-2017,12:30
120001216,685144,09-09-2017,12:45
120001217,799303,09-09-2017,13:00
120001218,320918,10-09-2017,13:15
120001219,299882,10-09-2017,13:30
120001220,399491,10-09-2017,13:45
120001221,848798,10-09-2017,14:00
120001222,749390,11-09-2017,14:15
120001223,260908,11-09-2017,14:30
120001224,679738,11-09-2017,14:45
120001225,247346,11-09-2017,15:00
120001226,747205,11-09-2017,15:15
120001227,695151,12-09-2017,15:30
120001228,505474,12-09-2017,15:45
120001229,803643,13-09-2017,16:00
120001230,650791,13-09-2017,16:15
120001231,984432,14-09-2017,16:30
120001232,107252,14-09-2017,16:45
120001233,388246,14-09-2017,17:00
120001234,671513,14-09-2017,09:00
120001235,896407,15-09-2017,09:00
120001236,905003,15-09-2017,09:15
120001237,975976,15-09-2017,09:30
120001238,239548,16-09-2017,09:45
120001239,354995,16-09-2017,10:00
120001240,545030,16-09-2017,10:15
120001241,859556,17-09-2017,10:30
120001242,732513,17-09-2017,10:45
120001243,619982,17-09-2017,11:00
120001244,996366,17-09-2017,11:15
120001245,404407,17-09-2017,11:30
120001246,283213,17-09-2017,11:45
120001247,979334,17-09-2017,12:00
120001248,393848,18-09-2017,12:15
120001249,665400,18-09-2017,12:30
120001250,705825,18-09-2017,12:45
120001251,883040,18-09-2017,13:00
120001252,602615,19-09-2017,13:15
120001253,970258,19-09-2017,13:30
120001254,598450,19-09-2017,13:45
120001255,226976,19-09-2017,14:00
120001256,246458,19-09-2017,14:15
120001257,485201,20-09-2017,14:30
120001258,856062,20-09-2017,14:45
120001259,169604,20-09-2017,15:00
120001260,529321,20-09-2017,15:15
120001261,821293,20-09-2017,15:30
120001262,540270,20-09-2017,15:45
120001263,895702,20-09-2017,16:00
120001264,607592,21-09-2017,16:15
120001265,935123,21-09-2017,16:30
120001266,478063,22-09-2017,16:45
120001267,989798,22-09-2017,17:00
120001268,835338,22-09-2017,09:00
120001269,643193,22-09-2017,09:00
120001270,680019,22-09-2017,09:15
120001271,444038,22-09-2017,09:30
120001272,555471,22-09-2017,09:45
120001273,438344,22-09-2017,10:00
120001274,385475,22-09-2017,10:15
120001275,838876,22-09-2017,10:30
120001276,923139,22-09-2017,10:45
120001277,793809,22-09-2017,11:00
120001278,612648,23-09-2017,11:15
120001279,912001,23-09-2017,11:30
120001280,145419,23-09-2017,11:45
120001281,461672,23-09-2017,12:00
120001282,544536,23-09-2017,12:15
120001283,217553,24-09-2017,12:30
120001284,430820,24-09-2017,12:45
120001285,799535,24-09-2017,13:00
