C_ID,I_ID,Sold_Date,Quantity,Sold_Time
120002792,56356,24-08-2018,7,13:30
120002793,21922,24-08-2018,8,13:45
120002794,16437,24-08-2018,8,14:00
120002795,44032,24-08-2018,8,14:15
120002796,37821,25-08-2018,10,14:30
120002797,39398,25-08-2018,6,14:45
120002798,56997,25-08-2018,7,15:00
120002799,22219,25-08-2018,3,15:15
120002800,46059,25-08-2018,4,16:45
120002801,78710,25-08-2018,15,09:45
120002802,28401,26-08-2018,2,11:45
120002803,42540,26-08-2018,10,16:00
120002804,16389,26-08-2018,14,12:45
120002805,43036,26-08-2018,15,09:00
120002806,28708,26-08-2018,1,14:45
120002807,35354,26-08-2018,13,13:15
120002808,77532,27-08-2018,11,15:30
120002809,50529,27-08-2018,11,14:30
120002810,21853,27-08-2018,9,16:30
120002811,31637,28-08-2018,4,09:15
120002812,51996,28-08-2018,11,12:30
120002813,14610,28-08-2018,7,15:00
120002814,24667,28-08-2018,12,13:30
120002815,44901,28-08-2018,11,12:00
120002816,44913,28-08-2018,7,15:45
120002817,38502,28-08-2018,14,17:00
120002818,37427,29-08-2018,12,11:00
120002819,47288,29-08-2018,15,10:00
120002820,60224,29-08-2018,4,14:00
120002821,23070,29-08-2018,15,11:15
120002822,64284,29-08-2018,6,10:30
120002823,24755,30-08-2018,8,14:15
120002824,22793,30-08-2018,14,12:15
120002825,74115,30-08-2018,3,13:45
120002826,59330,30-08-2018,14,11:30
120002827,61860,30-08-2018,5,09:30
120002828,66016,30-08-2018,2,10:15
120002829,71419,31-08-2018,11,14:00
120002830,20047,31-08-2018,15,17:00
120002831,32167,31-08-2018,6,11:00
120002832,56356,31-08-2018,13,13:45
120002833,21922,31-08-2018,9,14:30
120002834,16437,01-09-2018,13,09:00
120002835,44032,01-09-2018,7,09:15
120002836,37821,01-09-2018,11,14:45
120002837,39398,01-09-2018,14,11:15
120002838,56997,01-09-2018,8,15:15
120002839,22219,01-09-2018,5,16:30
120002840,46059,02-09-2018,3,11:30
120002841,78710,02-09-2018,7,10:30
120002842,28401,03-09-2018,1,11:45
120002843,42540,03-09-2018,10,15:00
120002844,16389,03-09-2018,3,16:00
120002845,43036,03-09-2018,5,16:45
120002846,28708,03-09-2018,7,10:00
120002847,35354,04-09-2018,1,12:45
120002848,77532,05-09-2018,14,10:15
120002849,50529,05-09-2018,11,13:15
120002850,21853,05-09-2018,10,12:30
120002851,31637,05-09-2018,10,14:15
120002852,51996,06-09-2018,8,15:30
120002853,14610,07-09-2018,11,15:45
120002854,24667,07-09-2018,13,09:30
120002855,44901,07-09-2018,5,13:30
120002856,44913,08-09-2018,8,12:15
120002857,38502,08-09-2018,2,09:45
120002858,37427,09-09-2018,12,12:00
120002859,47288,09-09-2018,1,10:15
120002860,60224,09-09-2018,14,14:00
120002861,23070,09-09-2018,13,11:30
120002862,64284,09-09-2018,13,13:15
120002863,24755,09-09-2018,7,09:15
120002864,22793,10-09-2018,12,15:45
120002865,74115,10-09-2018,5,10:00
120002866,59330,10-09-2018,14,16:30
120002867,61860,10-09-2018,14,16:45
120002868,66016,10-09-2018,4,13:30
120002869,71419,10-09-2018,5,09:00
120002870,20047,11-09-2018,13,09:15
120002871,32167,11-09-2018,9,09:30
120002872,56356,11-09-2018,8,09:45
120002873,21922,11-09-2018,15,10:00
120002874,16437,11-09-2018,14,10:15
120002875,44032,11-09-2018,14,10:30
120002876,37821,11-09-2018,3,10:45
120002877,39398,11-09-2018,11,11:00
120002878,56997,11-09-2018,3,11:15
120002879,22219,11-09-2018,3,11:30
120002880,46059,11-09-2018,5,11:45
120002881,78710,11-09-2018,7,12:00
120002882,28401,11-09-2018,12,12:15
120002883,42540,12-09-2018,1,12:30
120002884,16389,12-09-2018,5,12:45
120002885,43036,12-09-2018,6,13:00
120002886,28708,12-09-2018,12,13:15
120002887,35354,13-09-2018,5,13:30
120002888,77532,13-09-2018,9,13:45
120002889,50529,13-09-2018,9,14:00
120002890,21853,13-09-2018,7,14:15
120002891,31637,14-09-2018,10,14:30
120002892,51996,14-09-2018,2,14:45
120002893,14610,14-09-2018,4,15:00
120002894,24667,14-09-2018,3,15:15
120002895,44901,14-09-2018,1,15:30
120002896,44913,14-09-2018,13,15:45
120002897,38502,15-09-2018,11,16:00
120002898,37427,15-09-2018,9,16:15
120002899,47288,15-09-2018,5,16:30
120002900,60224,15-09-2018,4,16:45
120002901,23070,15-09-2018,11,17:00
120002902,64284,15-09-2018,5,09:00
120002903,24755,16-09-2018,8,09:15
120002904,22793,16-09-2018,8,09:30
120002905,74115,16-09-2018,15,09:45
120002906,59330,17-09-2018,5,10:00
120002907,61860,17-09-2018,7,10:15
120002908,66016,17-09-2018,13,10:30
120002909,71419,17-09-2018,8,10:45
120002910,20047,17-09-2018,15,11:00
120002911,32167,17-09-2018,7,11:15
120002912,56356,17-09-2018,14,11:30
120002913,21922,18-09-2018,8,11:45
120002914,16437,18-09-2018,3,12:00
120002915,44032,18-09-2018,10,12:15
120002916,37821,18-09-2018,10,12:30
120002917,39398,18-09-2018,13,12:45
120002918,56997,18-09-2018,14,13:00
120002919,22219,18-09-2018,15,13:15
120002920,46059,18-09-2018,10,13:30
120002921,78710,18-09-2018,14,13:45
120002922,28401,20-09-2018,11,14:00
120002923,42540,20-09-2018,3,14:15
120002924,16389,20-09-2018,12,14:30
120002925,43036,20-09-2018,4,14:45
120002926,28708,20-09-2018,8,15:00
120002927,35354,20-09-2018,9,15:15
120002928,77532,20-09-2018,12,15:30
120002929,50529,20-09-2018,7,15:45
120002930,21853,20-09-2018,3,16:00
120002931,31637,20-09-2018,1,16:15
120002932,51996,21-09-2018,8,16:30
120002933,14610,21-09-2018,3,16:45
120002934,24667,21-09-2018,5,17:00
120002935,44901,21-09-2018,4,09:00
120002936,44913,21-09-2018,15,09:15
120002937,38502,21-09-2018,7,09:30
120002938,37427,22-09-2018,1,09:45
120002939,47288,22-09-2018,13,10:00
120002940,60224,23-09-2018,12,10:15
120002941,23070,23-09-2018,9,10:30
120002942,64284,23-09-2018,15,10:45
120002943,24755,23-09-2018,1,11:00
120002944,22793,23-09-2018,7,11:15
120002945,74115,24-09-2018,6,11:30
120002946,59330,24-09-2018,4,11:45
120002947,61860,24-09-2018,8,12:00
120002948,66016,25-09-2018,12,12:15
120002949,71419,25-09-2018,13,12:30
120002950,20047,25-09-2018,7,12:45
120002951,32167,26-09-2018,12,13:00
120002952,56356,26-09-2018,14,13:15
120002953,21922,26-09-2018,12,13:30
120002954,16437,26-09-2018,11,13:45
120002955,44032,27-09-2018,5,14:00
120002956,37821,27-09-2018,2,14:15
120002957,39398,27-09-2018,4,14:30
120002958,56997,27-09-2018,9,14:45
120002959,22219,27-09-2018,15,15:00
120002960,46059,27-09-2018,9,15:15
120002961,78710,28-09-2018,9,15:30
120002962,28401,28-09-2018,1,15:45
120002963,42540,28-09-2018,4,16:00
120002964,16389,28-09-2018,13,16:15
120002965,43036,28-09-2018,13,16:30
120002966,28708,28-09-2018,8,16:45
120002967,35354,28-09-2018,13,17:00
120002968,77532,28-09-2018,6,09:00
120002969,50529,29-09-2018,14,09:15
120002970,21853,29-09-2018,13,09:30
120002971,31637,29-09-2018,2,09:45
120002972,51996,29-09-2018,8,10:00
120002973,14610,29-09-2018,7,10:15
120002974,24667,29-09-2018,1,10:30
120002975,44901,30-09-2018,12,10:45
120002976,44913,30-09-2018,11,11:00
120002977,38502,30-09-2018,6,11:15
120002978,37427,30-09-2018,6,11:30
120002979,47288,30-09-2018,1,11:45
120002980,60224,30-09-2018,3,12:00
120002981,23070,01-10-2018,10,12:15
120002982,64284,01-10-2018,1,12:30
120002983,24755,02-10-2018,10,12:45
120002984,22793,02-10-2018,4,13:00
120002985,74115,02-10-2018,12,13:15
120002986,59330,03-10-2018,3,13:30
120002987,61860,03-10-2018,9,13:45
120002988,66016,03-10-2018,12,14:00
120002989,71419,03-10-2018,14,14:15
120002990,20047,03-10-2018,10,14:30
120002991,32167,03-10-2018,10,14:45
120002992,56356,03-10-2018,2,15:00
120002993,21922,04-10-2018,12,15:15
120002994,16437,04-10-2018,4,15:30
120002995,44032,04-10-2018,9,15:45
120002996,37821,04-10-2018,5,16:00
120002997,39398,04-10-2018,10,16:15
120002998,56997,05-10-2018,7,16:30
120002999,22219,05-10-2018,9,16:45
120003000,46059,05-10-2018,8,17:00
120003001,78710,05-10-2018,6,09:00
120003002,28401,06-10-2018,15,09:15
120003003,42540,06-10-2018,13,09:30
120003004,16389,06-10-2018,7,09:45
120003005,43036,06-10-2018,3,10:00
120003006,28708,06-10-2018,4,10:15
120003007,35354,06-10-2018,2,10:30
120003008,77532,07-10-2018,11,10:45
120003009,50529,08-10-2018,10,11:00
120003010,21853,09-10-2018,1,11:15
120003011,31637,10-10-2018,4,11:30
120003012,51996,10-10-2018,14,11:45
120003013,14610,13-10-2018,15,12:00
120003014,24667,19-10-2018,15,12:15
120003015,44901,21-10-2018,3,12:30
120003016,44913,25-10-2018,5,12:45
120003017,38502,29-10-2018,4,13:00
120003018,37427,30-10-2018,11,13:15
120003019,47288,31-10-2018,13,13:30
120003020,60224,02-11-2018,15,13:45
120003021,23070,04-11-2018,1,14:00
120003022,64284,05-11-2018,7,14:15
120003023,24755,06-11-2018,15,14:30
120003024,22793,09-11-2018,6,14:45
120003025,74115,11-11-2018,2,15:00
120003026,59330,13-11-2018,4,15:15
120003027,61860,13-11-2018,15,15:30
120003028,66016,14-11-2018,5,15:45
120003029,71419,15-11-2018,6,16:00
120003030,20047,24-11-2018,5,16:15
120003031,32167,26-11-2018,11,16:30
120003032,56356,01-12-2018,3,16:45
120003033,21922,05-12-2018,4,17:00
120003034,16437,09-12-2018,14,09:00
120003035,44032,10-12-2018,13,09:00
120003036,37821,13-12-2018,4,09:15
120003037,39398,15-12-2018,10,09:30
120003038,56997,16-12-2018,8,09:45
120003039,22219,17-12-2018,9,10:00
120003040,46059,19-12-2018,13,10:15
120003041,78710,25-12-2018,5,10:30
120003042,28401,30-12-2018,9,10:45
